000373,Aselsan A.S
000374,Schneider Electric
000375,"NetMedia, Inc."
000376,"Graphtec Technology, Inc."
000377,Gigabit Wireless
000378,"HUMAX Co., Ltd."
000379,"Proscend Communications, Inc."
00037a,"Taiyo Yuden Co., Ltd."
00037b,IDEC IZUMI Corporation
00037c,Coax Media
00037d,Stellcom
00037e,"PORTech Communications, Inc."
00037f,"Atheros Communications, Inc."
000380,SSH Communications Security Corp.
000381,Ingenico International
000382,"A-One Co., Ltd."
000383,"Metera Networks, Inc."
000384,Aeta
000385,"Actelis Networks, Inc."
000386,"Ho Net, Inc."
000387,Blaze Network Products
000388,"Fastfame Technology Co., Ltd."
000389,"Plantronics, Inc."
00038a,"America Online, Inc."
00038b,"PLUS-ONE I&T, Inc."
00038c,Total Impact
00038d,"PCS Revenue Control Systems, Inc."
00038e,"Atoga Systems, Inc."
00038f,Weinschel Corporation
000390,"Digital Video Communications, Inc."
000391,"Advanced Digital Broadcast, Ltd."
000392,"Hyundai Teletek Co., Ltd."
000393,"Apple, Inc."
000394,Connect One
000395,California Amplifier
000396,"EZ Cast Co., Ltd."
000397,FireBrick Limited
000398,Wisi
000399,"Dongju Informations & Communications Co., Ltd."
00039a,SiConnect
00039b,"NetChip Technology, Inc."
00039c,"OptiMight Communications, Inc."
00039d,Qisda Corporation
00039e,"Tera System Co., Ltd."
00039f,"Cisco Systems, Inc"
0003a0,"Cisco Systems, Inc"
0003a1,"HIPER Information & Communication, Inc."
0003a2,Catapult Communications
0003a3,"MAVIX, Ltd."
0003a4,Imation Corp.
0003a5,Medea Corporation
0003a6,"Traxit Technology, Inc."
0003a7,"Unixtar Technology, Inc."
0003a8,"IDOT Computers, Inc."
0003a9,AXCENT Media AG
0003aa,Watlow
0003ab,Bridge Information Systems
0003ac,Fronius Schweissmaschinen
0003ad,Emerson Energy Systems AB
0003ae,"Allied Advanced Manufacturing Pte, Ltd."
0003af,Paragea Communications
0003b0,Xsense Technology Corp.
0003b1,"ICU Medical, Inc."
0003b2,Radware
0003b3,"IA Link Systems Co., Ltd."
0003b4,Macrotek International Corp.
0003b5,Entra Technology Co.
0003b6,QSI Corporation
0003b7,ZACCESS Systems
0003b8,"NetKit Solutions, LLC"
0003b9,"Hualong Telecom Co., Ltd."
0003ba,Oracle Corporation
0003bb,Signal Communications Limited
0003bc,COT GmbH
0003bd,"OmniCluster Technologies, Inc."
0003be,Netility
0003bf,"Centerpoint Broadband Technologies, Inc."
0003c0,"RFTNC Co., Ltd."
0003c1,Packet Dynamics Ltd
0003c2,Solphone K.K.
0003c3,Micronik Multimedia
0003c4,Tomra Systems ASA
0003c5,Mobotix AG
0003c6,"ICUE Systems, Inc."
0003c7,hopf Elektronik GmbH
0003c8,CML Emergency Services
0003c9,"TECOM Co., Ltd."
0003ca,"Temposonics, LLC"
0003cb,"SystemGear Co., Ltd."
0003cc,"Momentum Computer, Inc."
0003cd,"Clovertech, Inc."
0003ce,"ETEN Technologies, Inc."
0003cf,"Muxcom, Inc."
0003d0,"KOANKEISO Co., Ltd."
0003d1,Takaya Corporation
0003d2,"Crossbeam Systems, Inc."
0003d3,"Internet Energy Systems, Inc."
0003d4,"Alloptic, Inc."
0003d5,"Advanced Communications Co., Ltd."
0003d6,"RADVision, Ltd."
0003d7,"NextNet Wireless, Inc."
0003d8,"iMPath Networks, Inc."
0003d9,Secheron SA
0003da,"Takamisawa Cybernetics Co., Ltd."
0003db,Apogee Electronics Corp.
0003dc,"Lexar Media, Inc."
0003dd,Comark Interactive Solutions
0003de,OTC Wireless
0003df,Desana Systems
0003e0,Commscope
0003e1,"Winmate Communication, Inc."
0003e2,Comspace Corporation
0003e3,"Cisco Systems, Inc"
0003e4,"Cisco Systems, Inc"
0003e5,Hermstedt SG
0003e6,"Entone, Inc."
0003e7,Logostek Co. Ltd.
0003e8,Wavesight Limited
0003e9,"Akara Canada, Inc."
0003ea,"Mega System Technologies, Inc."
0003eb,Atrica
0003ec,"ICG Research, Inc."
0003ed,"Shinkawa Electric Co., Ltd."
0003ee,MKNet Corporation
0003ef,Oneline AG
0003f0,Redfern Broadband Networks
0003f1,"Cicada Semiconductor, Inc."
0003f2,Seneca Networks
0003f3,"Dazzle Multimedia, Inc."
0003f4,NetBurner
0003f5,Chip2Chip
0003f6,"Allegro Networks, Inc."
0003f7,Plast-Control GmbH
0003f8,"SanCastle Technologies, Inc."
0003f9,"Pleiades Communications, Inc."
0003fa,TiMetra Networks
0003fb,"ENEGATE Co.,Ltd."
0003fc,Intertex Data AB
0003fd,"Cisco Systems, Inc"
0003fe,"Cisco Systems, Inc"
0003ff,Microsoft Corporation
000400,"Lexmark International, Inc."
000401,"Osaki Electric Co., Ltd."
000402,"Nexsan Technologies, Ltd."
000403,Nexsi Corporation
000404,"Makino Milling Machine Co., Ltd."
000405,ACN Technologies
000406,Fa. Metabox AG
000407,"Topcon Positioning Systems, Inc."
000408,"Sanko Electronics Co., Ltd."
000409,Cratos Networks
00040a,Sage Systems
00040b,3Com Europe Ltd
00040c,"Kanno Works, Ltd."
00040d,Avaya Inc
00040e,AVM GmbH
00040f,"Asus Network Technologies, Inc."
000410,"Spinnaker Networks, Inc."
000411,"Inkra Networks, Inc."
000412,"WaveSmith Networks, Inc."
000413,snom technology GmbH
000414,"Umezawa Musen Denki Co., Ltd."
000415,"Rasteme Systems Co., Ltd."
000416,Parks S/A Comunicacoes Digitais
000417,Schneider Electric
000418,Teltronic S.A.U.
000419,"Fibercycle Networks, Inc."
00041a,Ines Test and Measurement GmbH & CoKG
00041b,Bridgeworks Ltd.
00041c,"ipDialog, Inc."
00041d,Corega of America
00041e,"Shikoku Instrumentation Co., Ltd."
00041f,Sony Interactive Entertainment Inc.
000420,"Slim Devices, Inc."
000421,Ocular Networks
000422,"Studio Technologies, Inc."
000423,Intel Corporation
000424,TMC s.r.l.
000425,Atmel Corporation
000426,Autosys
000427,"Cisco Systems, Inc"
000428,"Cisco Systems, Inc"
000429,Pixord Corporation
00042a,"Wireless Networks, Inc."
00042b,"IT Access Co., Ltd."
00042c,"Minet, Inc."
00042d,"Sarian Systems, Ltd."
00042e,"Netous Technologies, Ltd."
00042f,"International Communications Products, Inc."
000430,Netgem
000431,"GlobalStreams, Inc."
000432,"Voyetra Turtle Beach, Inc."
000433,Cyberboard A/S
000434,"Accelent Systems, Inc."
000435,InfiNet LLC
000436,"ELANsat Technologies, Inc."
000437,"Powin Information Technology, Inc."
000438,Nortel Networks
000439,"Rosco Entertainment Technology, Inc."
00043a,"Intelligent Telecommunications, Inc."
00043b,"Lava Computer Mfg., Inc."
00043c,"SONOS Co., Ltd."
00043d,Indel Ag
00043e,Telencomm
00043f,"ESTeem Wireless Modems, Inc"
000440,"cyberPIXIE, Inc."
000441,"Half Dome Systems, Inc."
000442,Nact
000443,"Agilent Technologies, Inc."
000444,Western Multiplex Corporation
000445,LMS Skalar Instruments GmbH
000446,"CYZENTECH Co., Ltd."
000447,"Acrowave Systems Co., Ltd."
000448,Polaroid Corporation
000449,Mapletree Networks
00044a,"iPolicy Networks, Inc."
00044b,Nvidia
00044c,Jenoptik
00044d,"Cisco Systems, Inc"
00044e,"Cisco Systems, Inc"
00044f,Schubert System Elektronik Gmbh
000450,DMD Computers SRL
000451,"Medrad, Inc."
000452,"RocketLogix, Inc."
000453,"YottaYotta, Inc."
000454,Quadriga UK
000455,ANTARA.net
000456,Cambium Networks Limited
000457,"Universal Access Technology, Inc."
000458,"Fusion X Co., Ltd."
000459,Veristar Corporation
00045a,"The Linksys Group, Inc."
00045b,"Techsan Electronics Co., Ltd."
00045c,Mobiwave Pte Ltd
00045d,BEKA Elektronik
00045e,PolyTrax Information Technology AG
00045f,"Avalue Technology, Inc."
000460,"Knilink Technology, Inc."
000461,"EPOX Computer Co., Ltd."
000462,"DAKOS Data & Communication Co., Ltd."
000463,Bosch Security Systems
000464,Pulse-Link Inc
000465,i.s.t isdn-support technik GmbH
000466,ARMITEL Co.
000467,Wuhan Research Institute of MII
000468,"Vivity, Inc."
000469,"Innocom, Inc."
00046a,Navini Networks
00046b,"Palm Wireless, Inc."
00046c,"Cyber Technology Co., Ltd."
00046d,"Cisco Systems, Inc"
00046e,"Cisco Systems, Inc"
00046f,Digitel S/A Industria Eletronica
000470,ipUnplugged AB
000471,IPrad
000472,"Telelynx, Inc."
000473,Photonex Corporation
000474,Legrand
000475,3Com
000476,3Com
000477,"Scalant Systems, Inc."
000478,G. Star Technology Corporation
000479,"Radius Co., Ltd."
00047a,Axxessit Asa
00047b,Schlumberger
00047c,Skidata AG
00047d,Motorola Solutions Inc.
00047e,TKH Security B.V.
00047f,Chr. Mayr GmbH & Co. KG
000480,Brocade Communications Systems LLC
000481,"Econolite Control Products, Inc."
000482,Medialogic Corp.
000483,"Deltron Technology, Inc."
000484,Amann GmbH
000485,PicoLight
000486,"ITTC, University of Kansas"
000487,"Cogency Semiconductor, Inc."
000488,Eurotherm Controls
000489,"YAFO Networks, Inc."
00048a,Temia Vertriebs GmbH
00048b,Poscon Corporation
00048c,"Nayna Networks, Inc."
00048d,"Teo Technologies, Inc"
00048e,"Ohm Tech Labs, Inc."
00048f,TD Systems Corporation
000490,Optical Access
000491,"Technovision, Inc."
000492,"Hive Internet, Ltd."
000493,"Tsinghua Unisplendour Co., Ltd."
000494,"Breezecom, Ltd."
000495,Tejas Networks India Limited
000496,"Extreme Networks, Inc."
000497,MacroSystem Digital Video AG
000498,Mahi Networks
000499,Chino Corporation
00049a,"Cisco Systems, Inc"
00049b,"Cisco Systems, Inc"
00049c,"Surgient Networks, Inc."
00049d,Ipanema Technologies
00049e,"Wirelink Co., Ltd."
00049f,Freescale Semiconductor
0004a0,"Verity Instruments, Inc."
0004a1,Pathway Connectivity
0004a2,"L.S.I. Japan Co., Ltd."
0004a3,Microchip Technology Inc.
0004a4,"NetEnabled, Inc."
0004a5,Barco NV
0004a6,SAF Tehnika Ltd.
0004a7,FabiaTech Corporation
0004a8,"Broadmax Technologies, Inc."
0004a9,"SandStream Technologies, Inc."
0004aa,Jetstream Communications
0004ab,Mavenir Inc.
0004ac,IBM Corp
0004ad,Malibu Networks
0004ae,Sullair Corporation
0004af,"Digital Fountain, Inc."
0004b0,"ELESIGN Co., Ltd."
0004b1,"Signal Technology, Inc."
0004b2,Essegi Srl
0004b3,"Videotek, Inc."
0004b4,Ciac
0004b5,Equitrac Corporation
0004b6,"Stratex Networks, Inc."
0004b7,AMB i.t. Holding
0004b8,"Kumahira Co., Ltd."
0004b9,"S.I. Soubou, Inc."
0004ba,KDD Media Will Corporation
0004bb,Bardac Corporation
0004bc,"Giantec, Inc."
0004bd,Commscope
0004be,"OptXCon, Inc."
0004bf,VersaLogic Corp.
0004c0,"Cisco Systems, Inc"
0004c1,"Cisco Systems, Inc"
0004c2,"Magnipix, Inc."
0004c3,CASTOR Informatique
0004c4,Audiotonix Group Limited
0004c5,"ASE Technologies, USA"
0004c6,"Yamaha Motor Co.,Ltd"
0004c7,NetMount
0004c8,LIBA Maschinenfabrik GmbH
0004c9,"Micro Electron Co., Ltd."
0004ca,FreeMs Corp.
0004cb,"Tdsoft Communication, Ltd."
0004cc,Peek Traffic B.V.
0004cd,Extenway Solutions Inc
0004ce,Patria Ailon
0004cf,Seagate Technology
0004d0,Softlink s.r.o.
0004d1,"Drew Technologies, Inc."
0004d2,Adcon Telemetry GmbH
0004d3,"Toyokeiki Co., Ltd."
0004d4,"Proview Electronics Co., Ltd."
0004d5,"Hitachi Information & Communication Engineering, Ltd."
0004d6,"Takagi Industrial Co., Ltd."
0004d7,Omitec Instrumentation Ltd.
0004d8,"IPWireless, Inc."
0004d9,"Titan Electronics, Inc."
0004da,"Relax Technology, Inc."
0004db,Tellus Group Corp.
0004dc,Nortel Networks
0004dd,"Cisco Systems, Inc"
0004de,"Cisco Systems, Inc"
0004df,Teracom Telematica S.A
0004e0,Procket Networks
0004e1,Infinior Microsystems
0004e2,"SMC Networks, Inc."
0004e3,Accton Technology Corp
0004e4,"Daeryung Ind., Inc."
0004e5,"Glonet Systems, Inc."
0004e6,Banyan Network Private Limited
0004e7,"Lightpointe Communications, Inc"
0004e8,"IER, Inc."
0004e9,Infiniswitch Corporation
0004ea,Hewlett Packard
0004eb,"Paxonet Communications, Inc."
0004ec,Memobox SA
0004ed,"Billion Electric Co., Ltd."
0004ee,Lincoln Electric Company
0004ef,Polestar Corp.
0004f0,"International Computers, Ltd"
0004f1,WhereNet
0004f2,Polycom
0004f3,FS FORTH-SYSTEME GmbH
0004f4,Infinite Electronics Inc.
0004f5,"SnowShore Networks, Inc."
0004f6,Amphus
0004f7,"Omega Band, Inc."
0004f8,"QUALICABLE TV Industria E Com., Ltda"
0004f9,"Xtera Communications, Inc."
0004fa,NBS Technologies Inc.
0004fb,"Commtech, Inc."
0004fc,Stratus Technologies
0004fd,"Japan Control Engineering Co., Ltd."
0004fe,Pelago Networks
0004ff,"Acronet Co., Ltd."
000500,"Cisco Systems, Inc"
000501,"Cisco Systems, Inc"
000502,"Apple, Inc."
000503,Iconag
000504,Naray Information & Communication Enterprise
000505,"Systems Integration Solutions, Inc."
000506,Reddo Networks AB
000507,Fine Appliance Corp.
000508,"Inetcam, Inc."
000509,AVOC Nishimura Ltd.
00050a,ICS Spa
00050b,"SICOM Systems, Inc."
00050c,"Network Photonics, Inc."
00050d,"Midstream Technologies, Inc."
00050e,"3ware, Inc."
00050f,Tanaka S/S Ltd.
000510,Infinite Shanghai Communication Terminals Ltd.
000511,Complementary Technologies Ltd
000512,Zebra Technologies Inc
000513,"VTLinx Multimedia Systems, Inc."
000514,"KDT Systems Co., Ltd."
000515,"Nuark Co., Ltd."
000516,SMART Modular Technologies
000517,"Shellcomm, Inc."
000518,Jupiters Technology
000519,"Siemens Building Technologies AG,"
00051a,3Com Europe Ltd
00051b,Magic Control Technology Corporation
00051c,Xnet Technology Corp.
00051d,"Airocon, Inc."
00051e,Brocade Communications Systems LLC
00051f,"Taijin Media Co., Ltd."
000520,"Smartronix, Inc."
000521,Schneider Electric
000522,"LEA*D Corporation, Inc."
000523,AVL List GmbH
000524,BTL System (HK) Limited
000525,"Puretek Industrial Co., Ltd."
000526,IPAS GmbH
000527,SJ Tek Co. Ltd
000528,"New Focus, Inc."
000529,"Shanghai Broadan Communication Technology Co., Ltd"
00052a,"Ikegami Tsushinki Co., Ltd."
00052b,"HORIBA, Ltd."
00052c,Supreme Magic Corporation
00052d,Zoltrix International Limited
00052e,Cinta Networks
00052f,Leviton Network Solutions
000530,"Andiamo Systems, Inc."
000531,"Cisco Systems, Inc"
000532,"Cisco Systems, Inc"
000533,Brocade Communications Systems LLC
000534,Northstar Engineering Ltd.
000535,Chip PC Ltd.
000536,"Danam Communications, Inc."
000537,"Nets Technology Co., Ltd."
000538,"Merilus, Inc."
000539,A Brand New World in Sweden AB
00053a,Willowglen Services Pte Ltd
00053b,"Harbour Networks Ltd., Co. Beijing"
00053c,Xircom
00053d,Agere Systems
00053e,KID Systeme GmbH
00053f,"VisionTek, Inc."
000540,Tokyo Electron Device Limited
000541,"Advanced Systems Co., Ltd."
000542,"Otari, Inc."
000543,IQ Wireless GmbH
000544,"Valley Technologies, Inc."
000545,Internet Photonics
000546,KDDI Network & Solultions Inc.
000547,Starent Networks
000548,Disco Corporation
000549,Salira Optical Network Systems
00054a,"Ario Data Networks, Inc."
00054b,Eaton Automation AG
00054c,RF Innovations Pty Ltd
00054d,"Brans Technologies, Inc."
00054e,Philips
00054f,Garmin International
000550,Vcomms Connect Limited
000551,F & S Elektronik Systeme GmbH
000552,Xycotec Computer GmbH
000553,"DVC Company, Inc."
000554,Rangestar Wireless
000555,"Japan Cash Machine Co., Ltd."
000556,360 Systems
000557,Agile TV Corporation
000558,"Synchronous, Inc."
000559,Intracom S.A.
00055a,Power Dsine Ltd.
00055b,Charles Industries
00055c,"Kowa Company, Ltd."
00055d,"D-Link Systems, Inc."
00055e,"Cisco Systems, Inc"
00055f,"Cisco Systems, Inc"
000560,"Leader Comm.Co., Ltd"
000561,"nac Image Technology, Inc."
000562,Digital View Limited
000563,"J-Works, Inc."
000564,"Tsinghua Bitway Co., Ltd."
000565,Tailyn Communication Company Ltd.
000566,Secui.com Corporation
000567,"Etymonic Design, Inc."
000568,Piltofish Networks AB
000569,"VMware, Inc."
00056a,Heuft Systemtechnik GmbH
00056b,"C.P. Technology Co., Ltd."
00056c,"Hung Chang Co., Ltd."
00056d,Pacific Corporation
00056e,"National Enhance Technology, Inc."
00056f,Innomedia Technologies Pvt. Ltd.
000570,Baydel Ltd.
000571,Seiwa Electronics Co.
000572,"Deonet Co., Ltd."
000573,"Cisco Systems, Inc"
000574,"Cisco Systems, Inc"
000575,CDS-Electronics BV
000576,NSM Technology Ltd.
000577,SM Information & Communication
000578,Private
000579,Universal Control Solution Corp.
00057a,Overture Networks
00057b,"Chung Nam Electronic Co., Ltd."
00057c,RCO Security AB
00057d,"Sun Communications, Inc."
00057e,Eckelmann AG
00057f,Acqis Technology
000580,FibroLAN Ltd.
000581,Snell
000582,ClearCube Technology
000583,ImageCom Limited
000584,"AbsoluteValue Systems, Inc."
000585,Juniper Networks
000586,Lucent Technologies
000587,"Locus, Incorporated"
000588,Sensoria Corp.
000589,National Datacomputer
00058a,"Netcom Co., Ltd."
00058b,"IPmental, Inc."
00058c,Opentech Inc.
00058d,"Lynx Photonic Networks, Inc."
00058e,Flextronics International GmbH & Co. Nfg. KG
00058f,CLCsoft co.
000590,Swissvoice Ltd.
000591,Active Silicon Ltd
000592,Pultek Corp.
000593,Grammar Engine Inc.
000594,HMS Industrial Networks
000595,Alesis Corporation
000596,"Genotech Co., Ltd."
000597,Eagle Traffic Control Systems
000598,CRONOS S.r.l.
000599,DRS Test and Energy Management or DRS-TEM
00059a,"Cisco Systems, Inc"
00059b,"Cisco Systems, Inc"
00059c,"Kleinknecht GmbH, Ing. Büro"
00059d,"Daniel Computing Systems, Inc."
00059e,Zinwell Corporation
00059f,"Yotta Networks, Inc."
0005a0,MOBILINE Kft.
0005a1,Zenocom
0005a2,CELOX Networks
0005a3,"QEI, Inc."
0005a4,Lucid Voice Ltd.
0005a5,Kott
0005a6,Extron Electronics
0005a7,HYPERCHIP Inc.
0005a8,Wyle Electronics
0005a9,"Princeton Networks, Inc."
0005aa,Moore Industries International Inc.
0005ab,"Cyber Fone, Inc."
0005ac,"Northern Digital, Inc."
0005ad,"Topspin Communications, Inc."
0005ae,Mediaport USA
0005af,InnoScan Computing A/S
0005b0,"Korea Computer Technology Co., Ltd."
0005b1,ASB Technology BV
0005b2,"Medison Co., Ltd."
0005b3,"Asahi-Engineering Co., Ltd."
0005b4,Aceex Corporation
0005b5,Broadcom Technologies
0005b6,INSYS Microelectronics GmbH
0005b7,Arbor Technology Corp.
0005b8,"Electronic Design Associates, Inc."
0005b9,"Airvana, Inc."
0005ba,"XK22 Enterprises, LLC"
0005bb,Myspace AB
0005bc,Resource Data Management Ltd
0005bd,Roax Bv
0005be,Kongsberg Seatex AS
0005bf,"JustEzy Technology, Inc."
0005c0,"Digital Network Alacarte Co., Ltd."
0005c1,"A-Kyung Motion, Inc."
0005c2,"Soronti, Inc."
0005c3,"Pacific Instruments, Inc."
0005c4,"Telect, Inc."
0005c5,Flaga HF
0005c6,Triz Communications
0005c7,I/F-Com A/S
0005c8,Verytech
0005c9,LG Innotek
0005ca,"Hitron Technology, Inc."
0005cb,"ROIS Technologies, Inc."
0005cc,"Sumtel Communications, Inc."
0005cd,D&M Holdings Inc.
0005ce,Prolink Microsystems Corporation
0005cf,"Thunder River Technologies, Inc."
0005d0,Solinet Systems
0005d1,Metavector Technologies
0005d2,DAP Technologies
0005d3,"eProduction Solutions, Inc."
0005d4,"FutureSmart Networks, Inc."
0005d5,Speedcom Wireless
0005d6,L-3 Linkabit
0005d7,"Vista Imaging, Inc."
0005d8,"Arescom, Inc."
0005d9,"Techno Valley, Inc."
0005da,Apex Automationstechnik
0005db,"PSI Software SE,"
0005dc,"Cisco Systems, Inc"
0005dd,"Cisco Systems, Inc"
0005de,"Gi Fone Korea, Inc."
0005df,"Electronic Innovation, Inc."
0005e0,Empirix Corp.
0005e1,"Trellis Photonics, Ltd."
0005e2,Creativ Network Technologies
0005e3,"LightSand Communications, Inc."
0005e4,Red Lion Controls Inc.
0005e5,Renishaw PLC
0005e6,"Egenera, Inc."
0005e7,Netrake an AudioCodes Company
0005e8,"TurboWave, Inc."
0005e9,"Unicess Network, Inc."
0005ea,Rednix
0005eb,"Blue Ridge Networks, Inc."
0005ec,Mosaic Systems Inc.
0005ed,Technikum Joanneum GmbH
0005ee,Vanderbilt International (SWE) AB
0005ef,ADOIR Digital Technology
0005f0,Satec
0005f1,"Vrcom, Inc."
